ticker,cap,sector,date,verdict,score,regime,n_eff,inflation_gap,agreement_pct,tier,onset,actual_rr,size,atr,outcome,days_held,r_earned,fam_ma,fam_break,fam_squeeze,fam_mosc,combo,fwd_5d
COP,large,Energy,2025-01-23,LONG,0.2244,neutral,2.22,-0.4187,19.4,WATCH,False,1.5,0.5,1.9074,LOSS,6,-0.5,S,N,N,N,SNNN,-2.4329
COP,large,Energy,2025-01-30,SHORT,-0.2826,neutral,2.76,-0.3671,27.4,AVOID,True,1.5,0.0,1.9354,OPEN,20,0.0,S,S,S,L,SSSL,-1.4981
COP,large,Energy,2025-02-06,SHORT,-0.706,neutral,1.99,-0.5304,32.3,AVOID,False,1.5,0.0,2.0414,WIN,16,0.0,S,N,N,N,SNNN,-3.0418
COP,large,Energy,2025-02-13,SHORT,-0.6325,neutral,1.78,-0.413,40.3,AVOID,False,1.5,0.0,2.1657,LOSS,4,-0.0,S,N,N,L,SNNL,1.8935
COP,large,Energy,2025-02-21,SHORT,-0.7063,ranging,1.79,-0.5789,27.4,AVOID,False,1.6666666666666667,0.0,2.3832,WIN,6,0.0,S,N,N,S,SNNS,1.2354
COP,large,Energy,2025-02-28,WAIT,-0.0684,ranging,2.33,-0.3245,21.0,WAIT,False,0.0,0.0,2.4006,OPEN,20,0.0,S,N,L,S,SNLS,-8.593
COP,large,Energy,2025-03-07,SHORT,-0.6584,neutral,2.2,-0.4421,38.7,AVOID,True,1.5,0.0,2.8088,LOSS,3,-0.0,S,N,S,L,SNSL,9.1802
COP,large,Energy,2025-03-14,WAIT,-0.0779,ranging,1.96,-0.3454,19.4,WAIT,False,0.0,0.0,2.8966,OPEN,20,0.0,N,N,N,S,NNNS,3.0015
COP,large,Energy,2025-03-21,WAIT,0.0859,ranging,2.29,-0.3172,22.6,WAIT,False,0.0,0.0,2.5668,OPEN,20,0.0,L,S,L,S,LSLS,0.4415
COP,large,Energy,2025-03-28,LONG,0.3725,neutral,2.45,-0.412,27.4,BULLISH_SETUP,True,1.5,1.0,2.3,LOSS,4,-1.0,L,N,L,S,LNLS,-15.7077
COP,large,Energy,2025-04-04,SHORT,-0.3798,gap_down_continuation,1.75,-0.3189,37.1,AVOID,True,1.6666666666666667,0.0,3.3362,LOSS,3,-0.0,S,S,L,L,SSLL,0.1159
COP,large,Energy,2025-04-11,SHORT,-0.916,trending,1.9,-0.587,37.1,AVOID,False,2.0,0.0,4.8162,OPEN,20,0.0,S,N,S,L,SNSL,1.3428
COP,large,Energy,2025-04-21,SHORT,-0.9385,trending,1.92,-0.6144,35.5,AVOID,False,2.0,0.0,4.2023,OPEN,20,0.0,S,N,S,N,SNSN,6.145
COP,large,Energy,2025-04-28,SHORT,-0.3467,ranging,2.06,-0.3991,27.4,AVOID,False,1.6666666666666667,0.0,3.5339,OPEN,20,0.0,S,N,N,S,SNNS,-5.7247
COP,large,Energy,2025-05-05,SHORT,-0.6061,ranging,2.31,-0.5288,27.4,AVOID,False,1.6666666666666667,0.0,3.4023,LOSS,5,-0.0,S,S,N,S,SSNS,5.319
COP,large,Energy,2025-05-12,SHORT,-0.2089,ranging,2.02,-0.3786,22.6,AVOID,False,1.6666666666666667,0.0,3.3605,OPEN,20,0.0,S,N,N,S,SNNS,-1.1819
COP,large,Energy,2025-05-19,SHORT,-0.3636,ranging,2.06,-0.4883,19.4,AVOID,False,1.6666666666666667,0.0,2.9666,LOSS,18,-0.0,S,N,N,S,SNNS,-5.3755
COP,large,Energy,2025-05-27,SHORT,-0.6496,ranging,2.16,-0.4377,38.7,AVOID,False,1.6666666666666667,0.0,2.5658,LOSS,10,-0.0,S,N,S,L,SNSL,2.7586
COP,large,Energy,2025-06-03,SHORT,-0.4733,ranging,2.47,-0.4302,30.6,AVOID,False,1.6666666666666667,0.0,2.4159,LOSS,5,-0.0,S,N,S,N,SNSN,3.7197
COP,large,Energy,2025-06-10,WAIT,-0.019,ranging,2.38,-0.3321,17.7,WAIT,False,0.0,0.0,2.4275,OPEN,20,0.0,N,N,N,S,NNNS,4.7379
COP,large,Energy,2025-06-17,LONG,0.3885,neutral,2.19,-0.4039,29.0,BULLISH_SETUP,True,1.5,1.0,2.4935,LOSS,4,-1.0,L,N,L,S,LNLS,-6.8063
COP,large,Energy,2025-06-25,SHORT,-0.172,neutral,2.25,-0.3763,21.0,AVOID,True,1.5,0.0,2.5133,LOSS,5,-0.0,S,N,L,L,SNLL,6.1124
COP,large,Energy,2025-07-02,LONG,0.2629,ranging,1.87,-0.454,17.7,WATCH,True,1.6666666666666667,0.5,2.3405,LOSS,10,-0.5,S,N,N,S,SNNS,0.9848
COP,large,Energy,2025-07-10,LONG,0.5388,ranging,1.77,-0.4791,29.0,WATCH,False,1.6666666666666667,0.5,2.3291,LOSS,4,-0.5,L,N,N,S,LNNS,-2.6843
COP,large,Energy,2025-07-17,WAIT,-0.0361,ranging,1.72,-0.3407,17.7,WAIT,False,0.0,0.0,2.1876,OPEN,20,0.0,S,N,N,L,SNNL,3.0277
COP,large,Energy,2025-07-24,LONG,0.4731,ranging,2.09,-0.4946,24.2,WATCH,True,1.6666666666666667,0.5,2.1127,LOSS,7,-0.5,S,N,L,S,SNLS,-0.2928
COP,large,Energy,2025-07-31,LONG,0.3587,ranging,1.92,-0.5019,17.7,WATCH,False,1.6666666666666667,0.5,2.0037,LOSS,2,-0.5,L,N,N,S,LNNS,-2.8739
COP,large,Energy,2025-08-07,SHORT,-0.3166,ranging,2.42,-0.4002,25.8,AVOID,True,1.6666666666666667,0.0,2.2076,LOSS,3,-0.0,S,N,N,L,SNNL,3.2937
COP,large,Energy,2025-08-14,LONG,0.6833,ranging,2.48,-0.5997,24.2,WATCH,True,1.6666666666666667,0.5,2.2433,LOSS,16,-0.5,L,N,L,L,LNLL,-0.0921
COP,large,Energy,2025-08-21,LONG,0.5363,ranging,2.12,-0.5262,24.2,WATCH,False,1.6666666666666667,0.5,1.9907,LOSS,11,-0.5,L,N,L,N,LNLN,3.8721
COP,large,Energy,2025-08-28,LONG,0.577,neutral,2.09,-0.4175,37.1,BULLISH_SETUP,False,1.5,1.0,1.979,LOSS,3,-1.0,L,N,L,S,LNLS,-5.5866
COP,large,Energy,2025-09-05,SHORT,-0.2756,neutral,2.52,-0.4281,21.0,AVOID,True,1.5,0.0,2.2103,LOSS,15,-0.0,S,S,N,L,SSNL,-0.5594
COP,large,Energy,2025-09-12,SHORT,-0.6658,ranging,1.94,-0.5264,30.6,AVOID,False,1.6666666666666667,0.0,2.2425,LOSS,8,-0.0,S,S,N,N,SSNN,-0.5518
COP,large,Energy,2025-09-19,SHORT,-0.4716,ranging,2.11,-0.4939,24.2,AVOID,False,1.6666666666666667,0.0,2.165,LOSS,2,-0.0,S,S,N,L,SSNL,7.1366
COP,large,Energy,2025-09-26,LONG,0.368,ranging,1.92,-0.442,24.2,WATCH,True,1.6666666666666667,0.5,2.2919,LOSS,1,-0.5,L,N,N,S,LNNS,-4.3867
COP,large,Energy,2025-10-03,WAIT,0.0073,ranging,1.86,-0.3585,14.5,WAIT,False,0.0,0.0,2.323,OPEN,20,0.0,L,N,L,S,LNLS,-6.9244
COP,large,Energy,2025-10-10,SHORT,-0.5381,ranging,2.01,-0.3336,43.5,AVOID,True,1.6666666666666667,0.0,2.4411,OPEN,20,0.0,S,S,S,L,SSSL,-1.3236
COP,large,Energy,2025-10-17,SHORT,-0.5881,neutral,2.57,-0.4392,35.5,AVOID,False,1.5,0.0,2.2994,LOSS,17,-0.0,S,S,S,L,SSSL,1.7923
COP,large,Energy,2025-10-24,SHORT,-0.6551,neutral,1.75,-0.5372,29.0,AVOID,False,1.5,0.0,2.2212,OPEN,20,0.0,S,N,N,S,SNNS,0.9429
COP,large,Energy,2025-10-31,SHORT,-0.3739,neutral,1.67,-0.4289,25.8,AVOID,False,1.5,0.0,2.0878,OPEN,20,0.0,S,N,N,N,SNNN,-2.2845
COP,large,Energy,2025-11-07,SHORT,-0.8799,ranging,2.38,-0.6496,29.0,AVOID,False,1.6666666666666667,0.0,1.9791,LOSS,2,-0.0,S,N,S,S,SNSS,5.2286
COP,large,Energy,2025-11-14,WAIT,-0.0048,ranging,2.18,-0.2927,21.0,WAIT,False,0.0,0.0,2.1096,OPEN,20,0.0,N,N,L,S,NNLS,-3.4906
COP,large,Energy,2025-11-21,SHORT,-0.7408,ranging,2.28,-0.6446,22.6,AVOID,True,1.6666666666666667,0.0,2.2233,LOSS,5,-0.0,S,N,N,S,SNNS,3.3078
COP,large,Energy,2025-12-01,WAIT,0.0674,ranging,2.7,-0.324,21.0,WAIT,False,0.0,0.0,2.1487,OPEN,20,0.0,S,N,L,S,SNLS,2.9027
COP,large,Energy,2025-12-08,LONG,0.6607,trending,2.05,-0.4916,33.9,BULLISH_SETUP,True,2.0,1.0,2.1515,WIN,18,2.0,L,N,L,S,LNLS,1.5935
COP,large,Energy,2025-12-15,LONG,0.7439,trending,1.79,-0.5655,30.6,WATCH,False,2.0,0.5,2.2137,OPEN,20,0.0,L,N,N,N,LNNN,-1.1128
COP,large,Energy,2025-12-22,WAIT,0.0848,trending,1.8,-0.3811,16.1,WAIT,False,0.0,0.0,2.4313,OPEN,20,0.0,L,N,N,L,LNNL,0.8466
COP,large,Energy,2025-12-30,WAIT,0.0956,trending,2.02,-0.3543,19.4,WAIT,False,0.0,0.0,2.1322,OPEN,20,0.0,L,N,N,L,LNNL,-0.17
COP,large,Energy,2026-01-07,LONG,0.2216,trending,1.87,-0.4334,17.7,WATCH,True,2.0,0.5,2.5806,WIN,15,1.0,L,N,N,S,LNNS,6.8129
COP,large,Energy,2026-01-14,LONG,0.8249,trending,1.87,-0.4931,41.9,BULLISH_SETUP,False,2.0,1.0,3.0381,OPEN,20,0.0,L,L,L,S,LLLS,-3.4483
COP,large,Energy,2026-01-22,LONG,0.3045,trending,1.79,-0.3781,27.4,WATCH,False,2.0,0.5,2.787,WIN,9,1.0,L,N,L,L,LNLL,6.1107
COP,large,Energy,2026-01-29,LONG,0.6889,trending,2.02,-0.3767,46.8,BULLISH_SETUP,False,2.0,1.0,2.6784,WIN,14,2.0,L,L,L,S,LLLS,2.1206
COP,large,Energy,2026-02-05,LONG,0.8173,trending,1.75,-0.5054,40.3,WATCH,False,2.0,0.5,2.9994,WIN,16,1.0,L,N,L,S,LNLS,5.5725
COP,large,Energy,2026-02-12,LONG,0.9039,trending,1.87,-0.5165,43.5,BULLISH_SETUP,False,2.0,1.0,2.9231,WIN,12,2.0,L,L,N,S,LLNS,0.5054
COP,large,Energy,2026-02-20,LONG,0.8681,trending,1.56,-0.4986,43.5,WATCH,False,2.0,0.5,2.9265,WIN,7,1.0,L,N,N,S,LNNS,2.6509
COP,large,Energy,2026-02-27,LONG,0.682,trending,1.71,-0.4378,40.3,WATCH,False,2.0,0.5,2.9101,WIN,14,1.0,L,L,N,S,LLNS,3.1817
COP,large,Energy,2026-03-06,LONG,0.7958,trending,1.87,-0.4786,41.9,BULLISH_SETUP,False,2.0,1.0,3.2552,WIN,12,2.0,L,N,N,S,LNNS,4.1172
COP,large,Energy,2026-03-13,LONG,0.8285,trending,1.74,-0.4788,43.5,WATCH,False,2.0,0.5,3.2835,WIN,11,1.0,L,L,N,S,LLNS,4.1267
COP,large,Energy,2026-03-20,LONG,0.8313,trending,1.78,-0.3834,53.2,WATCH,False,2.0,0.5,2.9769,LOSS,12,-0.5,L,L,N,S,LLNS,5.4207
COP,large,Energy,2026-03-27,LONG,0.8522,trending,1.71,-0.41,51.6,WATCH,False,2.0,0.5,3.1552,LOSS,3,-0.5,L,L,N,S,LLNS,-1.6143
COP,large,Energy,2026-04-06,LONG,0.7314,trending,1.67,-0.4302,43.5,WATCH,False,2.0,0.5,3.6815,LOSS,2,-0.5,L,N,L,L,LNLL,-6.0924
COP,large,Energy,2026-04-13,LONG,0.1793,trending,1.8,-0.2832,30.6,WATCH,False,2.0,0.5,3.9758,LOSS,4,-0.5,L,S,N,L,LSNL,-5.8
COP,large,Energy,2026-04-20,SHORT,-0.1997,neutral,2.49,-0.3579,24.2,AVOID,True,1.5,0.0,4.2005,LOSS,3,-0.0,S,S,S,L,SSSL,4.4912
COP,large,Energy,2026-04-27,WAIT,0.0709,ranging,2.31,-0.3742,16.1,WAIT,False,0.0,0.0,3.9691,OPEN,20,0.0,L,N,N,L,LNNL,2.6545
COP,large,Energy,2026-05-04,LONG,0.7424,ranging,1.8,-0.5647,30.6,WATCH,True,1.6666666666666667,0.5,3.8617,LOSS,2,-0.5,L,N,N,L,LNNL,-6.8059
CAT,large,Industrials,2024-12-20,SHORT,-0.3595,ranging,2.06,-0.4056,27.4,AVOID,True,1.6666666666666667,0.0,8.9691,LOSS,15,-0.0,S,L,N,L,SLNL,-0.8278
CAT,large,Industrials,2024-12-30,SHORT,-0.5217,trending,1.7,-0.4705,29.0,AVOID,False,2.0,0.0,7.74,LOSS,10,-0.0,S,N,N,L,SNNL,-0.0028
CAT,large,Industrials,2025-01-07,SHORT,-0.3761,trending,1.66,-0.4461,24.2,AVOID,False,2.0,0.0,7.3431,LOSS,5,-0.0,N,N,N,N,NNNN,3.2755
CAT,large,Industrials,2025-01-15,WAIT,-0.0953,trending,1.84,-0.3702,17.7,WAIT,False,0.0,0.0,7.9194,OPEN,20,0.0,L,N,N,S,LNNS,8.8026
CAT,large,Industrials,2025-01-23,LONG,0.719,trending,1.79,-0.424,43.5,WATCH,True,2.0,0.5,8.4764,LOSS,3,-0.5,L,L,N,S,LLNS,-7.7313
CAT,large,Industrials,2025-01-30,LONG,0.4416,gap_down_continuation,2.25,-0.5111,21.0,AVOID,False,1.6666666666666667,0.0,9.6987,LOSS,2,-0.0,L,S,N,N,LSNN,-2.5415
CAT,large,Industrials,2025-02-06,SHORT,-0.3135,neutral,2.72,-0.4632,19.4,AVOID,True,1.5,0.0,9.32,WIN,11,0.0,S,N,S,L,SNSL,-3.2152
CAT,large,Industrials,2025-02-13,SHORT,-0.4271,neutral,1.96,-0.4232,29.0,AVOID,False,1.5,0.0,8.4791,WIN,12,0.0,S,N,N,L,SNNL,-3.862
CAT,large,Industrials,2025-02-21,SHORT,-0.7511,trending,1.71,-0.4885,38.7,AVOID,False,2.0,0.0,8.3931,OPEN,20,0.0,S,S,N,L,SSNL,1.1499
CAT,large,Industrials,2025-02-28,SHORT,-0.6721,trending,1.86,-0.5296,30.6,AVOID,False,2.0,0.0,8.2291,OPEN,20,0.0,S,N,S,N,SNSN,1.8462
CAT,large,Industrials,2025-03-07,SHORT,-0.3436,trending,1.8,-0.4137,25.8,AVOID,False,2.0,0.0,9.6622,WIN,19,0.0,S,N,N,S,SNNS,-3.0431
CAT,large,Industrials,2025-03-14,SHORT,-0.4929,trending,1.98,-0.4884,25.8,AVOID,False,2.0,0.0,9.4907,WIN,15,0.0,S,N,S,S,SNSS,-1.1365
CAT,large,Industrials,2025-03-21,SHORT,-0.7094,neutral,2.28,-0.5644,29.0,AVOID,False,1.5,0.0,8.464,WIN,9,0.0,S,S,N,S,SSNS,-1.8137
CAT,large,Industrials,2025-03-28,SHORT,-0.5115,neutral,2.17,-0.4816,27.4,AVOID,False,1.5,0.0,8.1087,WIN,5,0.0,S,N,N,L,SNNL,-12.6209
CAT,large,Industrials,2025-04-04,SHORT,-0.7232,gap_down_continuation,1.61,-0.3616,50.0,AVOID,False,1.6666666666666667,0.0,10.8527,LOSS,12,-0.0,S,S,S,L,SSSL,1.864
CAT,large,Industrials,2025-04-11,SHORT,-0.7652,trending,1.76,-0.4955,38.7,AVOID,False,2.0,0.0,14.3926,LOSS,14,-0.0,S,N,S,L,SNSL,-2.5009
CAT,large,Industrials,2025-04-21,SHORT,-0.8001,trending,1.61,-0.5129,38.7,AVOID,False,2.0,0.0,12.6537,LOSS,5,-0.0,S,N,N,L,SNNL,7.8387
CAT,large,Industrials,2025-04-28,SHORT,-0.2756,trending,1.74,-0.3475,29.0,AVOID,False,2.0,0.0,11.5458,LOSS,10,-0.0,S,N,N,S,SNNS,5.227
CAT,large,Industrials,2025-05-05,LONG,0.308,neutral,2.03,-0.3959,25.8,BULLISH_SETUP,True,1.5,1.0,10.848,OPEN,20,0.0,L,N,N,S,LNNS,6.0165
CAT,large,Industrials,2025-05-12,LONG,0.3724,neutral,2.01,-0.3475,33.9,BULLISH_SETUP,False,1.5,1.0,10.5846,OPEN,20,0.0,L,L,N,S,LLNS,2.9251
CAT,large,Industrials,2025-05-19,LONG,0.6301,trending,1.99,-0.4764,33.9,BULLISH_SETUP,False,2.0,1.0,9.1129,OPEN,20,0.0,L,L,L,S,LLLS,-0.3006
CAT,large,Industrials,2025-05-27,LONG,0.3722,trending,1.98,-0.428,25.8,BULLISH_SETUP,False,2.0,1.0,8.7051,OPEN,20,0.0,N,L,N,S,NLNS,-0.6003
CAT,large,Industrials,2025-06-03,LONG,0.2113,trending,1.82,-0.396,21.0,WATCH,False,2.0,0.5,7.8375,WIN,16,1.0,L,N,N,N,LNNN,2.6245
CAT,large,Industrials,2025-06-10,LONG,0.4029,trending,2.01,-0.4111,29.0,BULLISH_SETUP,False,2.0,1.0,7.1419,WIN,12,2.0,L,N,L,S,LNLS,-0.2482
CAT,large,Industrials,2025-06-17,LONG,0.3497,trending,1.98,-0.449,22.6,BULLISH_SETUP,False,2.0,1.0,6.7711,WIN,7,2.0,L,N,S,N,LNSN,3.8861
CAT,large,Industrials,2025-06-25,LONG,0.7391,trending,1.81,-0.4663,40.3,BULLISH_SETUP,False,2.0,1.0,6.7642,WIN,6,2.0,L,N,L,S,LNLS,7.2259
CAT,large,Industrials,2025-07-02,LONG,0.6843,trending,1.67,-0.3744,46.8,WATCH,False,2.0,0.5,7.1065,WIN,14,1.0,L,L,N,S,LLNS,2.4847
CAT,large,Industrials,2025-07-10,LONG,0.77,trending,1.77,-0.4334,45.2,WATCH,False,2.0,0.5,7.3097,WIN,12,1.0,L,L,N,S,LLNS,2.3853
CAT,large,Industrials,2025-07-17,LONG,0.768,trending,1.62,-0.4324,45.2,WATCH,False,2.0,0.5,7.1376,OPEN,20,0.0,L,L,N,S,LLNS,3.1151
CAT,large,Industrials,2025-07-24,LONG,0.9123,trending,1.77,-0.4723,48.4,WATCH,False,2.0,0.5,7.4058,LOSS,10,-0.5,L,L,L,S,LLLS,1.979
CAT,large,Industrials,2025-07-31,LONG,0.842,trending,1.88,-0.4694,45.2,BULLISH_SETUP,False,2.0,1.0,7.5933,LOSS,1,-1.0,L,L,N,S,LLNS,-4.7715
CAT,large,Industrials,2025-08-07,LONG,0.3546,trending,1.62,-0.3708,30.6,WATCH,False,2.0,0.5,9.2588,OPEN,20,0.0,L,N,N,L,LNNL,0.0911
CAT,large,Industrials,2025-08-14,LONG,0.4214,trending,1.81,-0.3881,32.3,BULLISH_SETUP,False,2.0,1.0,9.1556,OPEN,20,0.0,L,N,L,L,LNLL,0.0934
CAT,large,Industrials,2025-08-21,LONG,0.407,trending,2.16,-0.4616,24.2,BULLISH_SETUP,False,2.0,1.0,8.9763,WIN,19,2.0,L,N,N,L,LNNL,4.0728
CAT,large,Industrials,2025-08-28,LONG,0.4696,neutral,2.34,-0.3961,33.9,BULLISH_SETUP,False,1.5,1.0,8.4668,LOSS,1,-1.0,L,N,L,S,LNLS,-2.7201
CAT,large,Industrials,2025-09-05,LONG,0.7563,ranging,1.93,-0.6039,27.4,WATCH,False,1.6666666666666667,0.5,8.7492,WIN,8,0.8333,L,N,N,L,LNNL,1.9949
CAT,large,Industrials,2025-09-12,LONG,0.849,ranging,2.15,-0.5858,33.9,WATCH,False,1.6666666666666667,0.5,8.527,WIN,4,0.8333,L,N,L,L,LNLL,8.1155
CAT,large,Industrials,2025-09-19,LONG,0.4851,neutral,2.16,-0.3232,41.9,BULLISH_SETUP,False,1.5,1.0,9.308,WIN,9,1.5,L,S,L,S,LSLS,-0.1672
CAT,large,Industrials,2025-09-26,LONG,0.8184,trending,1.95,-0.5221,38.7,BULLISH_SETUP,False,2.0,1.0,9.7038,WIN,6,2.0,L,N,L,S,LNLS,6.8898
CAT,large,Industrials,2025-10-03,LONG,0.8,trending,1.79,-0.4484,45.2,WATCH,False,2.0,0.5,10.2299,WIN,9,1.0,L,L,N,S,LLNS,-1.3157
CAT,large,Industrials,2025-10-10,LONG,0.685,trending,1.58,-0.4393,40.3,WATCH,False,2.0,0.5,12.0097,WIN,4,1.0,L,N,N,S,LNNS,7.2827
CAT,large,Industrials,2025-10-17,LONG,0.734,trending,1.68,-0.4638,40.3,WATCH,False,2.0,0.5,13.4232,WIN,8,1.0,L,L,N,N,LLNN,-0.5404
CAT,large,Industrials,2025-10-24,LONG,0.7311,trending,1.74,-0.4784,38.7,WATCH,False,2.0,0.5,12.4563,WIN,3,1.0,L,N,L,L,LNLL,10.4318
CAT,large,Industrials,2025-10-31,LONG,0.6979,trending,1.78,-0.3973,45.2,WATCH,False,2.0,0.5,16.2206,LOSS,9,-0.5,L,L,L,S,LLLS,-2.453
CAT,large,Industrials,2025-11-07,LONG,0.5875,trending,1.72,-0.4228,37.1,WATCH,False,2.0,0.5,17.5811,OPEN,20,0.0,L,N,L,S,LNLS,-1.6107
CAT,large,Industrials,2025-11-14,LONG,0.3222,trending,1.77,-0.3385,32.3,WATCH,False,2.0,0.5,17.5857,WIN,18,1.0,L,N,L,L,LNLL,-0.6498
CAT,large,Industrials,2025-11-21,LONG,0.334,trending,1.93,-0.3767,29.0,BULLISH_SETUP,False,2.0,1.0,17.6541,WIN,13,2.0,L,N,L,L,LNLL,3.2029
CAT,large,Industrials,2025-12-01,LONG,0.6645,neutral,2.18,-0.4774,35.5,BULLISH_SETUP,False,1.5,1.0,15.607,WIN,7,1.5,L,N,L,L,LNLL,5.0065
CAT,large,Industrials,2025-12-08,LONG,0.7993,trending,2.01,-0.448,45.2,BULLISH_SETUP,False,2.0,1.0,15.9616,LOSS,7,-1.0,L,N,L,S,LNLS,-1.1299
CAT,large,Industrials,2025-12-15,LONG,0.7484,trending,1.81,-0.4871,38.7,BULLISH_SETUP,False,2.0,1.0,17.3664,OPEN,20,0.0,L,N,L,S,LNLS,-1.2463
CAT,large,Industrials,2025-12-22,LONG,0.518,neutral,2.66,-0.4525,30.6,BULLISH_SETUP,False,1.5,1.0,17.1055,WIN,14,1.5,L,N,L,L,LNLL,-0.8619
CAT,large,Industrials,2025-12-30,LONG,0.1592,ranging,2.54,-0.4022,17.7,WATCH,False,1.6666666666666667,0.5,13.9151,WIN,3,0.8333,L,N,S,L,LNSL,3.3132
CAT,large,Industrials,2026-01-07,LONG,0.5285,ranging,2.26,-0.4578,30.6,WATCH,False,1.6666666666666667,0.5,16.1836,WIN,4,0.8333,L,N,N,S,LNNS,7.0794
CAT,large,Industrials,2026-01-14,LONG,0.7224,neutral,1.96,-0.4257,43.5,BULLISH_SETUP,False,1.5,1.0,15.8839,WIN,12,1.5,L,L,N,S,LLNS,1.7498
CAT,large,Industrials,2026-01-22,LONG,0.7225,neutral,1.82,-0.4419,41.9,BULLISH_SETUP,False,1.5,1.0,16.1431,WIN,8,1.5,L,N,N,S,LNNS,2.5956
CAT,large,Industrials,2026-01-29,LONG,0.8001,neutral,1.77,-0.3516,54.8,WATCH,False,1.5,0.5,18.1258,WIN,4,0.75,L,L,N,S,LLNS,1.9647
CAT,large,Industrials,2026-02-05,LONG,0.9479,trending,1.59,-0.5223,45.2,WATCH,False,2.0,0.5,22.1846,WIN,4,1.0,L,N,N,S,LNNS,11.7911
CAT,large,Industrials,2026-02-12,LONG,0.6979,trending,1.82,-0.3812,46.8,BULLISH_SETUP,False,2.0,1.0,24.6533,LOSS,12,-1.0,L,L,N,S,LLNS,0.1912
CAT,large,Industrials,2026-02-20,LONG,0.7767,trending,1.59,-0.4851,40.3,WATCH,False,2.0,0.5,24.3221,LOSS,7,-0.5,L,N,N,S,LNNS,-2.2258
CAT,large,Industrials,2026-02-27,LONG,0.4382,trending,1.72,-0.3481,37.1,WATCH,False,2.0,0.5,24.504,LOSS,4,-0.5,L,N,L,L,LNLL,-8.337
CAT,large,Industrials,2026-03-06,WAIT,0.0685,gap_down_continuation,1.76,-0.2762,25.8,WAIT,False,0.0,0.0,27.3691,OPEN,20,0.0,N,S,N,L,NSNL,1.9224
CAT,large,Industrials,2026-03-13,SHORT,-0.2423,neutral,2.31,-0.4115,21.0,AVOID,True,1.5,0.0,27.086,LOSS,17,-0.0,N,S,N,N,NSNN,-1.8891
CAT,large,Industrials,2026-03-20,WAIT,-0.1173,neutral,2.28,-0.3812,17.7,WAIT,False,0.0,0.0,24.8423,OPEN,20,0.0,L,N,N,L,LNNL,2.1325
CAT,large,Industrials,2026-03-27,SHORT,-0.2195,ranging,2.03,-0.4807,12.9,AVOID,True,1.6666666666666667,0.0,23.8263,LOSS,3,-0.0,L,N,N,L,LNNL,3.7158
CAT,large,Industrials,2026-04-06,LONG,0.4646,ranging,2.14,-0.4258,30.6,WATCH,True,1.6666666666666667,0.5,26.0792,WIN,3,0.8333,L,N,L,S,LNLS,9.7734
CAT,large,Industrials,2026-04-13,LONG,0.7472,ranging,2.04,-0.422,45.2,WATCH,False,1.6666666666666667,0.5,24.9283,WIN,13,0.8333,L,L,L,S,LLLS,1.0345
CAT,large,Industrials,2026-04-20,LONG,0.7187,ranging,2.05,-0.4561,40.3,WATCH,False,1.6666666666666667,0.5,24.1718,WIN,8,0.8333,L,N,L,S,LNLS,3.8064
CAT,large,Industrials,2026-04-27,LONG,0.7189,neutral,1.97,-0.424,43.5,BULLISH_SETUP,False,1.5,1.0,23.3451,WIN,4,1.5,L,L,N,S,LLNS,5.5491
CAT,large,Industrials,2026-05-04,LONG,0.852,trending,1.76,-0.4905,43.5,WATCH,False,2.0,0.5,26.8876,OPEN,20,0.0,L,L,N,S,LLNS,5.9455
HON,large,Industrials,2024-12-20,WAIT,0.147,trending,2.3,-0.3316,24.2,WAIT,False,0.0,0.0,4.6212,OPEN,20,0.0,L,L,S,L,LLSL,-0.7533
HON,large,Industrials,2024-12-30,LONG,0.1757,neutral,2.35,-0.3459,24.2,WATCH,True,1.5,0.5,4.1497,LOSS,7,-0.5,L,N,S,L,LNSL,-2.6346
HON,large,Industrials,2025-01-07,SHORT,-0.1853,neutral,2.07,-0.3023,29.0,AVOID,True,1.5,0.0,3.7838,LOSS,3,-0.0,L,N,S,L,LNSL,-0.494
HON,large,Industrials,2025-01-15,SHORT,-0.3641,ranging,2.11,-0.424,25.8,AVOID,False,1.6666666666666667,0.0,4.211,LOSS,2,-0.0,S,L,N,L,SLNL,2.7877
HON,large,Industrials,2025-01-23,WAIT,-0.0431,ranging,1.82,-0.3602,16.1,WAIT,False,0.0,0.0,4.0412,OPEN,20,0.0,L,N,N,S,LNNS,-0.709
HON,large,Industrials,2025-01-30,LONG,0.3766,ranging,2.02,-0.4948,19.4,WATCH,True,1.6666666666666667,0.5,4.0552,LOSS,5,-0.5,L,N,L,N,LNLN,-6.3554
HON,large,Industrials,2025-02-06,SHORT,-0.5835,gap_down_continuation,1.81,-0.4047,38.7,AVOID,True,1.6666666666666667,0.0,4.7159,OPEN,20,0.0,S,S,S,L,SSSL,-2.1685
HON,large,Industrials,2025-02-13,SHORT,-0.6264,neutral,2.29,-0.4583,35.5,AVOID,False,1.5,0.0,4.3958,LOSS,6,-0.0,S,S,N,L,SSNL,3.2494
HON,large,Industrials,2025-02-21,SHORT,-0.2316,neutral,1.81,-0.4061,21.0,AVOID,False,1.5,0.0,4.0838,OPEN,20,0.0,S,N,N,S,SNNS,0.9858
HON,large,Industrials,2025-02-28,WAIT,-0.1297,ranging,2.0,-0.3874,17.7,WAIT,False,0.0,0.0,3.8789,OPEN,20,0.0,L,N,N,S,LNNS,0.7657
